1;1 3x4 ;1;8;8
2;1 3x4 ;1;8;8
3;1 3x4 ;1;8;8
4;1 3x4 ;1;8;8
5;1 3x4 ;1;8;8
6;1 5x7 ;1;8;8
7;1 3x4 ;1;8;8
